pl_orbsmax,pl_masse
,
,
0.111400,
,
,
0.059700,
0.054700,
0.059700,
0.059700,
,
0.060000,
,
,
,
,
0.158200,
0.159000,
,
0.144700,
,
0.158200,
0.158200,
,
0.085800,
0.086000,
,
0.085800,
,
0.078500,
,
0.085800,
0.234000,
0.232900,
,
,
0.232900,
,
0.232900,
,
0.232900,
0.027800,635.66000
0.029000,
0.027600,
,
,
0.027600,
0.027400,638.83830
,
0.027400,
,
0.027600,
,635.63000
,
,
0.080500,
0.083000,
,
0.080500,
0.077200,
,
,
0.080500,
0.034700,
,
0.033300,
0.034700,
,
0.036000,
0.034700,
,
,
0.090400,
0.090400,
,
,
,
0.094000,
,
,
0.087400,
0.090400,
,
,
,
0.048600,
0.048600,
,
,
0.049300,
,
0.048600,
0.049000,
0.021200,
0.021200,
,
,
0.021000,
0.020500,
,
,
0.021200,
,
0.048000,
0.048000,
0.047000,
0.048000,
,
0.046600,
0.065400,
0.065400,
0.065400,
0.064000,
,
,
0.063400,
0.072200,
0.072200,
0.072200,
,
,
0.072400,
,
0.073000,
,
0.175400,
,
,
,
,
0.181000,
,
0.175400,
0.175400,
0.175400,
0.066000,
0.066000,
0.066000,
,
,
,
0.066000,
0.066000,
,
0.573300,
,
0.573300,
0.573300,
,
,
0.581000,
0.587400,
,
,
0.092600,
0.092600,
,
,
,
0.092600,
0.036000,
0.092000,
0.076300,
0.077000,
,
0.076300,
0.077800,
,
,
0.076300,
,
,
0.127200,
,
,
,
0.128000,
0.129700,
0.127200,
,
0.127200,
,
,
0.047200,
0.045010,136.66100
,
0.047000,225.65000
0.047200,
0.045000,
,
,
0.047000,
0.047200,
0.045020,165.90726
,
0.130200,
0.130200,
,
0.169400,
0.130200,
,
0.135000,
,
,
,
0.025000,
,
0.023800,
0.030900,
0.023800,
,
0.023800,
,
,
0.047400,
,
0.047400,
0.047400,
,
,
,
0.049000,
0.061600,
0.084300,
0.083000,
0.084300,
0.084300,
0.084300,
,
,
,
,
,
0.105000,
0.105600,
0.105600,
0.107100,
,
0.105600,
,
,
,
,
0.046500,
,
0.047000,
0.047000,
,
0.046500,
0.046500,
,
,
0.111400,
,
0.106800,
,
,
0.107000,
0.106800,
,
0.106800,
,
0.018700,
0.018700,
,
,
,
,
0.018700,
0.019000,
,
0.018700,
,
0.052300,
0.052300,
,
0.052300,
,
0.051000,
,
0.052300,
,
,
0.052600,
0.052000,
,
,
0.052600,
0.051900,
0.052600,
0.045300,
,
,
0.045300,
0.045000,
0.045300,
,
0.045300,
,
0.059000,
0.053300,
,
,
,
,
0.053700,
0.053700,
0.053700,
,1.87000
,1.69000
,
0.009010,1.68000
,8.00000
,1.86000
,1.77000
,1.96716
,
,
0.015000,
0.015000,
0.014900,
0.014900,
0.014900,
,
0.101600,
,
,
,
0.101600,
,
0.104000,
,
0.101900,
0.101600,
0.569200,
0.588000,
0.569200,
,
,
,
,
,
0.544400,
0.569200,
,
,
,
0.049100,
0.048700,
0.048700,
,
0.048700,
0.051000,
0.067900,
0.068400,
0.071000,
,
0.067900,
,
,
0.067900,
,
0.196700,
,
,
,
,
0.199000,
0.199700,
0.199700,
0.199700,
0.133000,
,
0.130900,
,
0.132900,
0.132900,
0.132900,
,
0.024900,
0.025000,
0.027000,
,
0.024900,
0.024900,
,
,
,
,
,
0.255400,
0.255400,
,
,
,
0.254800,
,
0.255400,
0.254000,
,
0.016000,
,
,
,
0.017000,
0.017000,
0.017000,
0.015900,
,
,
,
,
,
0.083200,
0.083500,
,
0.084000,
0.083200,
0.083200,
,
0.083600,
,
0.085000,
,
0.083600,
0.083600,
0.095100,
,
,
0.117000,10.90000
,
0.114000,
,
0.114000,
,
0.117000,
,
0.114600,
,54.10000
,12.50000
,
0.114000,
0.188000,
,
0.187000,5.90000
,
0.183900,
,
,9.50000
,
,
0.182900,
0.182900,
,13.70000
0.182900,
0.280700,
0.280700,
0.280700,
,
,
,
,
0.288000,
0.290000,
,
,11.30000
,
0.287000,6.00000
0.282200,
,
,6.30000
0.376900,
,
0.387000,
0.390000,
,
0.376900,
0.379000,
0.386000,4.10000
,3.40000
,
0.376900,
,
0.101000,
,
0.101000,
,
,
0.103000,
0.101000,
0.101000,
,
,
0.124800,
,
0.124800,
0.124800,
0.125600,
,
,
0.122000,
,
0.098800,
,
0.099100,
,
,
0.098000,
,
0.099100,
0.099100,
0.049100,
0.049100,
0.050000,
,
0.049100,
0.049100,
,
,
,
0.099000,
0.103600,
,
,
0.097200,
,
0.097200,
0.097200,
,
,
0.180800,
0.181700,
,
0.180800,
0.185000,
,
,
0.180800,
,
0.066200,
0.069000,
0.069700,
,
,
0.069700,
,
0.069700,
,
0.165600,
0.170000,
0.165600,
,
,
0.165600,
0.181000,
,
,
,
,
,
0.118000,
0.118000,
,
0.118000,
0.118000,
,
0.117400,
,
,
0.530700,
,
,
,
0.516700,
0.516000,
0.530700,
0.530700,
,
,
0.124700,
0.121400,
,
0.124700,
0.124700,
0.121000,
,
0.047300,
0.047400,187.51970
0.047000,
,
,
0.047300,
0.047300,
,
,
,
0.047300,
0.048350,177.98480
0.048300,191.64300
0.048500,187.51970
,
0.060200,
,
0.060400,
,
,
0.060220,
,
0.065000,
,
0.064800,6.93000
0.060400,
0.060400,
,
,
0.079000,
0.079200,6.74000
0.073800,
0.073800,
0.073800,
0.073550,
,
,
0.073500,
,
0.037000,
0.037000,
,
0.034700,
,
,
,
0.034600,
,
,3.70000
0.034700,
0.037200,6.75000
0.034600,
0.034700,
0.049000,
,
,
0.049100,4.13000
,
0.045600,
0.049000,
0.045700,
0.045700,
0.045580,
,2.10000
,
0.045700,
,
,
0.016300,
0.017500,
0.016300,
,
0.016300,
0.016200,
,
0.017000,
,
0.110700,
0.110600,
,
0.111000,
0.110700,
,
,
,
0.110700,
,
,
0.079500,
,
0.085000,
,
0.079300,
,
,
0.079300,
0.079300,
,
,
,
,
0.227200,
,
0.227200,
0.226500,
0.224000,
0.227200,
0.255100,
0.255100,
,
,
,
,
0.256000,
0.267800,
0.255100,
,
,
,
0.113800,
,
,
,
0.113800,
0.113800,
0.115000,
0.113700,
0.087300,
0.087300,
,
,
0.088000,
,
0.087200,
,
0.087300,
,
,
0.200000,
,
0.199600,
,
0.197800,
0.199600,
0.199600,
,
,
,
0.078000,
0.078600,
,
0.078600,
,
0.076400,
0.078600,
,
0.488400,
,
,
0.480900,
0.480900,
,
,
0.495000,
0.480900,
0.011600,
,
,
,
0.011600,
,
0.011600,
0.012000,
0.011600,
0.290100,
0.290100,
,
,
0.290100,
0.286000,
0.290100,
,
,
0.055400,
,17.20000
0.052400,
,
,
0.052400,
0.056000,
,
,
0.052400,
,
,
0.052200,
,
,
0.089000,
,
0.083700,
0.083700,
0.088600,
0.083470,
,
,
,
0.083700,
,
,
,4.30000
,
,
0.127800,
0.128000,
0.128000,
,
,
,
,
0.120700,
,
0.120700,
0.120700,
,
,
0.055000,
0.055000,
,
,
0.055000,
,
0.055000,
,
0.055000,
,
,
,
,
0.161200,
0.161200,
0.161200,
0.162000,
,
0.158300,
0.102400,
,
,
,
0.102100,
0.102100,
0.102100,
,
0.102000,
,
,
0.142400,
0.143900,
0.142400,
,
,
0.142000,
,
0.142400,
,
0.069000,
0.067600,
,
0.067600,
0.067600,
0.069500,
,
,
0.090500,
0.090500,
0.090500,
,
,
0.090000,
,
,
,
0.088800,
0.089300,
,
,
,
0.090000,
0.089300,
0.089300,
0.089500,
,
,
0.049300,
,
0.049300,
,
,
,
0.050000,
0.049300,
0.049300,
,
0.091000,
,
,
0.088600,
,
,
0.089200,
0.089200,
,
0.089200,
,
0.189900,
,
,
0.189900,
,
,
0.189400,
0.189900,
0.191000,
0.171800,
,
,
,
0.168300,12.15000
,
,
0.171800,
0.169000,
,51.00000
0.168700,
0.171800,
0.263200,
0.268100,
0.262600,13.90000
0.264000,
0.268100,
,
0.268100,
,
,
,
,18.40000
,
0.034000,
0.034000,
,
0.034500,
0.034500,
0.034500,
,
,
0.033900,
,
0.063200,
0.063200,
0.062100,
0.063200,
,
,
,
0.062000,
0.063000,
,
,
0.339500,20.90000
0.510200,
0.510200,
,
,
0.510200,
,
,
0.582900,
0.524000,
,
,
,
0.028200,
,
0.028200,
,
0.029000,
0.028000,
0.028200,
,
0.041200,
,
0.041200,
0.041200,
0.042000,
0.041200,
,
,
0.052300,
,
0.052300,
,
0.048000,
0.052300,
,
0.050700,
,
,
0.056800,
0.055000,
0.055000,
0.056800,
,
,
,
0.056800,
0.045300,
,
0.045300,
,
0.045300,
,
,
0.049000,
0.045300,
,
,
0.083000,
0.075900,
,
0.075900,
0.075900,
,
0.075900,
,
,
0.051200,
,
0.054000,
,
0.052800,
,
0.051200,
0.051200,
,
,
,
0.264800,
,
0.269000,
0.274200,
,
0.264800,
0.264800,
,
0.012500,
,
0.012400,
0.012000,
0.012400,
,
0.012400,
,
0.067900,
0.067900,
0.067800,
0.070000,
,
,
,
,
0.067900,
,
,
0.072950,
,
,
,42.10000
,
,
0.072900,
0.072900,
0.072900,
,
,
,
0.071400,
0.078000,
,
0.126000,
0.117800,
,
,
0.115400,
0.117960,
,
0.117800,
,
,
,
,11.40000
,
,
0.117800,
,
,
,
,
,
,
0.047730,
,
0.047700,
0.046700,
,24.60000
,
0.051000,
0.047700,
0.047700,
0.051000,
,
0.103300,
0.096800,
,
0.096800,
,
0.102000,
0.096800,
0.058500,
,
,
0.058500,
,
0.058500,
,
,
0.062000,
0.060300,
,
0.075000,
,
0.075000,
,
0.075000,
0.075000,
,
0.073000,
,
,
0.113900,
0.113900,
0.113900,
,
,
0.113900,
0.117000,
,
,
0.086200,
0.086200,
,
0.086200,
,
,
,
0.086200,
0.096000,
,
0.107000,
,
0.107000,
,
0.102000,
0.107000,
0.107000,
,
,
,
,
0.101600,
0.101600,
0.103000,
,
0.101300,
,
0.101600,
0.126000,
,
,
,
,
0.114400,
,
0.114400,
0.114400,
0.114400,
,
,
0.126600,
,
,
0.126600,
,
0.126600,
0.126600,
0.127000,
0.228100,
0.227000,
,
,
0.234100,
0.228100,
0.228100,
,
,
,
,
0.083100,
,
0.083000,
,40.00000
,
0.083100,
0.082700,
0.083100,
,
,
,
0.107800,
0.107200,
,20.20000
,
0.107800,
0.108000,
,
,
0.107800,
0.051000,
0.051200,
0.052000,
,
0.051200,
,
,
0.051000,
0.051200,
0.178400,
0.178400,
,
,
0.181000,
,
0.177400,
0.179000,
0.178400,
,
,
0.247000,
0.246500,
0.250000,
,
0.246500,
0.246500,
0.245100,
,
,
,
,
0.471000,
,
0.449400,
0.449400,
,
0.449400,
0.479000,
,
0.020000,
0.020400,
,
0.020400,
,
0.020400,
0.020400,
,
,
,
0.031500,
0.031500,
0.031300,
,
,
0.031500,
,
0.032000,
,
,
0.031000,
,
,
0.030100,
0.029800,
0.030100,
0.030100,
,
,
0.017000,
,
0.017000,
0.017000,
0.017000,
0.017000,
,
,
0.139900,
0.140600,
,
0.140600,
,
0.142000,
,
0.140600,
,
,
0.031500,
0.032200,
0.030000,
,
0.032200,
0.032200,
,
,
0.070300,
0.070000,
0.072000,
,
,
0.070300,
,
0.070300,
,
,
1.129000,
1.108400,
,
,
,
1.108400,
1.108400,
1.108800,
,
,
,
,
0.079600,
0.079000,
0.079600,
0.079600,
,
0.076600,
,
,
,
,
,
0.100700,
,
0.104600,
0.104600,
0.103000,
,
0.104600,
,20.90000
0.132800,
,
,
0.127900,
,
0.131000,
0.132800,
0.130000,
0.166800,
,0.60000
,
0.160700,
,
0.166800,
0.165000,
0.163000,
0.166800,
,
,
0.074400,
,
0.075000,
0.074400,
0.074400,
0.074400,
,
,
,
,
,
,
0.080000,
0.080200,
0.080200,
0.080200,
0.080200,
,
,
,
,
0.265400,
0.261000,
,
,
0.249200,
0.249200,
0.249200,
0.077700,
,
0.078000,
0.077900,
0.077700,
,
,
0.077700,
,
,
,
,
,
,
0.076200,
0.076200,
,
0.080000,
0.076200,
0.076200,
0.078000,
0.078700,
,
0.078700,
,
0.078700,
0.078700,
,
,
,
,
,
0.371000,
,
0.362900,
,
0.362900,
0.362900,
0.375100,
,
,
0.335500,
,
0.342000,
,
0.340300,
,
0.335500,
,
,
,
0.335500,
0.134500,
,
,
,
0.134300,
,
0.134300,
,
0.134300,
0.135000,
,
,
,
0.058000,
0.058000,
,
0.058000,
0.059000,
,
0.058000,
,
,
0.044000,
0.046300,
0.046300,
,
,
,
0.046300,
0.046300,
,
0.039000,
,
0.042000,
0.039000,
,
,
0.039000,
0.039000,
,
,
0.122000,
,
,
0.122000,
,
,
0.122000,
0.122000,
0.122000,
,
0.068600,
,
0.064000,
0.068700,
0.068600,
,
,
0.068600,
,
,
,
,
,
0.036000,
0.038200,
,
0.107000,
,
0.105700,
,
,
0.105700,
0.105700,
,
0.105700,
,
0.061000,
0.061000,
0.062000,
,
0.061000,
0.061000,
,
,
0.033000,
0.033100,
,
0.033100,
,
0.033100,
,
0.033100,
,
0.537000,
0.515400,
,
,
,
0.537500,
,
0.515400,
0.515400,
0.058000,
,
0.057500,
,
,
0.057500,
0.057500,
0.057500,
,
0.224100,
,
,
,
0.224100,
0.224400,
0.224100,
,
0.230000,
0.458900,
,
0.458900,
,
0.457200,
0.455000,
,
0.481000,324.20000
,
,
0.458900,
1.332000,
0.676000,6.40000
1.342300,
1.342300,
1.342300,
,
,
0.642800,
,
0.153900,
,
,
,
,
0.153900,
0.155000,
,
0.153900,
0.153900,
,
,
0.157200,
,
0.154000,
0.157200,
,
,
0.157200,
0.157200,
0.036000,
0.036200,
0.036200,
0.036200,
,
0.036200,
,
,
,
,
0.156800,
,
0.154000,
,
,
0.154200,
0.156800,
0.156800,
,
0.223400,
,
0.223400,
,
,
0.223400,
0.232000,
,
0.223400,
,
,
0.177100,
0.177000,
,
,
,
0.177100,
0.177100,
0.177100,
0.056000,
,
,
0.056300,
0.056300,
,
0.056300,
,
0.054900,
0.130300,
0.130100,
,
0.130300,
,
,
0.128000,
0.130300,
,
,
,
0.156000,
0.154000,
0.154000,
,
0.165000,
,
,
0.154000,
0.201200,
,
,
0.201200,
0.201200,
,
0.199000,
,
,
0.201200,
,
,
0.091500,
0.085400,
,
0.084000,
,
0.085400,
0.085400,
,
,
,
0.121600,
,
0.113400,
,
0.113400,
,
0.054600,
0.054600,
0.055200,
0.055000,
,
,
0.054600,
,
0.045100,
,
0.045100,
0.045100,
0.046000,
0.044900,
,
,
0.102000,
,
0.102000,
,
,
0.112000,
,
0.105500,
0.102000,
,
0.062500,
0.062200,
,
,
0.062500,
,
,
0.063000,
0.062500,
,
,
0.144100,
,
,
0.144100,
0.143200,
,
0.144100,
0.143000,
0.067100,
0.067100,
,
,
,
0.067100,
0.067000,
0.070000,
,
,
0.154300,
0.154300,
,
0.153600,
0.154000,
,
,
,
,
0.154300,
,
0.080100,
0.079700,
0.080100,
,
0.080000,
,
,
0.080100,
,
0.344000,
,
,
0.334100,
0.328000,
,
0.334100,
,
0.334100,
,
,
,
0.048600,
0.048600,
,
0.048600,
0.049000,
0.049200,
,
0.294400,
,
0.294800,
0.294800,
,
,
0.294800,
,
0.282000,
0.288100,
0.288100,
0.288100,
0.288100,
0.276000,
,
,
,
,
,
,
0.101400,
0.101400,
,
,
0.101500,
0.099000,
,
0.101400,
,
0.069900,
,
,
0.069000,
,
0.069900,
,
0.069900,
0.069900,
,
,
,
0.092000,
,
,
0.091600,
0.091600,
0.091600,
0.091600,
,
,
,
,
0.033000,
0.032800,
0.031900,
0.031900,
,
0.031900,
0.516200,
0.516200,
0.516400,
0.519000,
,
,
,
0.516200,
,
,
0.179200,
0.180000,
,
0.179100,
0.179100,
0.179100,
,
,
,
0.077000,
,
0.077000,
0.077000,
,
,
0.077000,
0.078000,
0.054500,
,
0.053400,
,
,
,
0.053400,
0.053400,
0.053000,
0.139200,
0.139200,
0.139200,
,
0.139000,
,
0.139200,
,
,
,
,43.50000
,43.98767
0.140000,80.09000
,43.54100
,
,
0.143000,43.40000
,
,
0.143000,
0.142300,
0.142300,
0.142300,
0.142300,
,
,2175.00000
,
0.227300,
0.227300,
,29.90000
,29.87500
0.229000,
,509.70000
0.225000,54.34700
,
,
0.227000,29.90000
0.027000,
0.027000,
,
0.027300,
0.027000,
,
,
,
,
0.064000,
0.067900,
0.067900,
0.067900,
,
0.067900,
,
,
0.037800,
,
,
,
,
0.036600,
,
0.036600,
0.038000,
0.036600,
0.228100,
0.231000,
,
,
,
0.223000,
,
0.228100,
0.228100,
,
0.091200,
0.092000,
,
0.091200,
,
,
,
0.090700,
,
0.091200,
,
,
0.303700,
0.303700,
,
0.302000,
0.305000,
,
,
0.303700,
0.042000,
,
0.041700,
0.041700,
0.041700,
0.041700,
,
,
,
0.058100,
0.057200,
0.058100,
,
,
0.058000,
,
,
0.058100,
,
,
0.235900,
,
0.227900,
,
0.245000,
,
0.227900,
0.227900,
,
0.124000,
0.123600,
0.123600,
0.122500,
0.123600,
,
,
,
,
0.024800,
,
0.024800,
,
,
,
0.024700,
0.025000,
0.024800,
,
0.118800,
0.117500,
,
,
,
,
,
0.120000,
0.118800,
0.118800,
0.073300,
0.076000,
,
0.073300,
,
,
0.073100,257.44230
,
,
,
0.073000,146.20180
0.072000,279.68000
,209.76000
0.070900,
0.073300,
,241.54000
,
0.037600,
,
0.037000,
,
0.037600,
,
0.038200,
0.037600,
0.154900,
,
,
0.158600,
0.155000,
0.158600,
,
0.158600,
,
,
,
,
0.033900,
0.033900,
0.033900,
,
0.033900,
0.037000,
,
0.087800,
0.087800,
,
0.100900,
,
0.087800,
,
,
0.091000,
0.060800,
0.069900,
,
0.063000,
0.060800,
,
0.060800,
,
0.054600,
0.054400,
0.054600,
,
0.055000,
0.054600,
,
,
0.054200,
,
0.056600,
,
0.057000,
0.054200,
,
0.054200,
,
0.194900,
,
0.188500,
0.188000,
0.194900,
,
0.194900,
,
,
,
,
0.038000,
0.037800,
0.037800,
0.037800,
,
0.037800,
,
0.056900,
0.057000,
,
0.057100,
0.057100,
,
0.057100,
,
,
0.098100,
0.098100,
,
,
0.098100,
0.098000,
,
0.098100,
,
0.117400,
0.119400,
,64.30000
0.119400,
,
0.119400,
,
,
,
0.118000,
,
0.186000,
0.184000,
,
,6.10000
0.186000,
0.186000,
,
0.182900,
,
,
,
,
0.275400,
0.278000,
,
,
,
0.280100,
0.280100,
,
0.280100,
,
,
,
0.065000,
0.068000,
,
,
0.068600,
0.068600,
,
,
0.068600,
,
0.425000,
,
,
,
0.425000,
,
0.425000,
0.402900,
0.271600,
0.271600,
,
,
,
0.271600,
0.271600,
0.274000,
,
,
0.018600,
0.019000,
,
0.018600,
0.018200,
0.018600,
,
,
0.071500,
,
0.073000,
0.075900,
0.075900,
,
,
0.075900,
,
,
,
,
0.319000,
,
0.310100,
0.335900,
0.310100,
0.310100,
0.180500,
0.180500,
0.180500,
0.180500,
,
0.176000,
,
,
,
,
0.261600,
,
0.261600,
0.273900,
,
,
,
0.269000,
0.261600,
,
,
,
0.086600,
0.086600,
0.086600,
,
0.086600,
,
0.085000,
,
0.044400,
0.044400,
0.044400,
,
,
,
,
0.043000,
0.044400,
0.018000,
0.016900,
,
,
,
,
0.016900,
0.019200,
0.016900,
,
0.053000,4.02000
,
0.053300,
0.052500,
,4.54426
,
,
,
,3.80000
,2.59000
,
0.053300,
0.053430,4.66000
0.053300,
0.053000,
,954.00000
,2701.55500
,
,
,
,
,
0.349000,
0.347500,
0.347500,
0.347500,
0.347500,
0.071900,
0.071900,
0.076000,
0.071900,
,
,
,
,
0.071900,
0.028000,
0.027900,
,
0.027900,
0.027900,
,
0.027900,
,
,
,
0.103900,
,
0.103900,
0.110000,
,
0.104100,
,
0.103900,
,
0.257000,
0.265800,
,
,
,
,
0.270900,
0.270900,
,
0.270900,
0.052700,
,
0.052700,
,
0.050000,
0.052700,
,
,
,
0.052700,
0.095400,
,
0.095400,
0.088000,
0.095400,
,
0.095400,
,
,
,
,
0.332000,
0.321400,
,
,
0.321200,
0.321200,
0.321200,
,
0.554500,
,
0.554200,
0.554200,
0.554200,
,
,
,
,
0.268900,
0.266300,
0.266300,
0.266300,
,
,
0.268000,
,
0.118000,
,
0.115000,
,
,
0.115000,
,
0.115000,
0.115300,
,
,
,
,
,
,10.84000
0.031100,
0.031100,
0.031100,
0.034000,
0.031060,
,
0.034000,
,3126.00000
0.305000,
,
0.305900,
,
,
,
,
0.305900,
0.305900,
0.305900,
,
,
,
0.131100,
0.131100,
0.135000,
,
,
0.131100,
0.131100,
0.224500,
0.217000,
,
,
,
0.224500,
,
0.224500,
0.229800,
0.256100,
,
,
,
0.263000,
,
0.255900,
0.256100,
0.256100,
,
,
,
0.229000,
,
,
0.229000,
0.229000,
0.237000,
,
0.228800,
0.201400,
0.196000,
,
0.203700,
,
,
0.201400,
0.201400,
,
,
,
,
0.100200,
0.099700,
,
0.099700,
,
0.102000,
0.099700,
,
0.177300,
,
0.177300,
,
0.173000,
0.177300,
,
0.177300,
,
,
0.074300,
,
,
0.075000,
0.074300,
0.074900,
0.074300,
,
,
,
0.077400,
,
,
,
0.077400,
0.077400,
0.076000,
,
0.077400,
0.139400,
,
0.136000,
0.139400,
0.139400,
0.139400,
,
,
0.102000,
0.102600,
,
,
0.102600,
0.102600,
0.101700,
,
,13.00000
,
,
0.399300,
,
,
,
,
0.399300,
0.399300,
0.418000,
,
0.398200,
,
0.309100,
0.325000,
0.311400,
0.311400,
,
0.311400,
,
,
,
0.500000,
,
,
,
0.518300,
0.518300,
,
0.518300,
,
0.518300,
0.400000,
0.399600,
,
0.399600,
0.399600,
,
,
0.392000,
,
0.087800,
0.086200,
,
0.087800,
0.087800,
,
,
,
,
,
0.118000,
0.115700,
,
0.115700,
,
0.115700,
0.115000,
,
,
0.108300,
,
,
0.108300,
,
0.108300,
0.108000,
0.108300,
,
0.059600,
0.060000,
,
0.060900,
0.060900,
0.060900,
,
,
,
0.055900,
0.055900,
,
,
0.055900,
,
0.055900,
,
,
0.058000,
,
,
0.086700,
0.086700,
0.086700,
0.085200,
,
,
0.084000,
0.132000,
0.132400,
0.163300,
,
,
0.132400,
0.132400,
,
,
,
0.123500,
0.125000,
,
,
0.125700,
0.125700,
,
0.125700,
,8.46000
,
0.041400,
0.041400,
,
0.041400,
,
,
0.041400,
,
,
0.037000,
,
0.128000,
,
,
,
0.125000,
0.124500,
0.128000,
,
0.128000,
0.098400,
,
,
,
,
,
0.093300,
0.099000,
0.093300,
0.093300,
,
0.084900,
0.084900,
,
,
,
,
0.084900,
0.084900,
0.085000,
,
0.114000,
0.108000,
0.114000,
,
,
,
0.106300,
0.114000,
,
0.520000,
0.497100,
0.497100,
,
0.512000,
,
,
0.497100,
,
,
0.390700,
0.404000,
,
,
0.390700,
0.390700,
,
,
0.390700,
,
0.093300,
,
0.093300,
0.100000,
,
,
,
0.102700,
0.093300,
,
,
0.568000,
0.625300,
,
0.568000,
0.568000,
,
0.038800,
,
,
,
,
0.038800,
,
0.038800,
0.040000,
0.038900,
,
,
,
,
0.051800,
0.051800,
0.052000,
,
0.051800,
0.194300,
,
,
0.194300,
0.191000,
,
,
0.194300,
,
0.202700,
0.026100,
,
,
,
,
0.027200,
0.026100,
0.026100,
,
,3.51000
,
,
0.035700,
0.035700,
,
0.036000,
,
0.035700,
0.035600,
,344.00000
,
,
,
0.111000,
0.139000,
0.113900,
0.110700,
0.113900,
,
0.113900,
0.082700,
,
,
0.082700,
0.089000,
,
0.082700,
0.082700,
,
,
0.073000,
,
0.073300,
0.073300,
,
0.073400,
,
,
0.073300,
0.243000,
0.250800,
,
0.235100,
,
,
0.235100,
,
0.235100,
,
0.041000,
0.039500,
0.039500,
0.041900,
,
,
,
0.039500,
,
,
0.030300,
,
0.030300,
,
,
0.027000,
0.030300,
,
0.030300,
0.051000,
0.056700,
0.056700,
0.056700,
0.056700,
,
,
,
,
0.420900,
0.420900,
,
0.420900,
,
,
,
0.413000,
0.421700,
0.162000,
,
,
,
0.162000,
0.162000,
,
0.163000,
,
0.162000,
0.275000,
,
,
0.268200,
0.268200,
0.268200,
0.272600,
,
0.074300,
,
0.074300,
0.074000,
,
,
,
0.075300,
,
0.074300,
,
0.025600,
0.026000,
0.026000,
,
,
,
0.026000,
,3.55000
,
0.026000,
0.101000,
0.097400,
0.097400,
,
0.100500,
,
,
0.097400,
,
,
0.053500,
0.053500,
,
,
0.053500,
,
,
,
0.053500,
0.054000,
,
,
0.129100,
0.128700,
,
0.128700,
,
0.124000,
0.128700,
,
0.306100,
0.306100,
,
,
,
0.310000,
0.314800,
,
,
0.306100,
0.232000,
,
0.232700,
,
0.236400,
0.236400,
,
,
0.236400,
0.463600,
0.450000,
0.463600,
,
,
,
,
0.463600,
0.445100,
0.283000,
0.286300,
,
0.276000,
0.286300,
0.286300,
,
,
,
,
0.442000,
,
,
,
,
0.423800,
0.444500,
0.444500,
0.444500,
,
,
0.108500,
,
0.110000,
0.110000,
0.110000,
,
,
0.110000,
,
0.073400,
0.073400,
,
0.073400,
,
,
0.073400,
0.071000,
,
,
,
0.050000,
0.049200,
0.049200,
,
,
0.049200,
,
0.050300,
,6.15000
,
0.091000,
,
,
0.089000,
,
0.089000,
0.089000,
0.088300,
,
0.012700,
0.012800,
,
,
0.012800,
0.012800,
0.310400,
,
0.316000,
0.306700,
0.306700,
,
0.306700,
,
,
0.142300,
,
,
0.133900,
,
,
,
0.141000,
0.142300,
0.142300,
,
,
,
0.130000,
0.116500,
,
0.116500,
0.116500,
0.132000,
,
,
,
,
0.017500,
0.017700,
0.017500,
,
,
0.018000,
0.017500,
,
,
0.164500,
0.164500,
0.167000,
0.170100,
,
,
,
0.164500,
0.046200,
,
0.046200,
0.047400,
,
0.048000,
,
,
,
0.046200,
,
0.040000,
,
,
0.038200,
,
0.038200,
0.038200,
0.039700,
,
,
,
,
0.062600,
,
0.063000,
,
0.062600,
0.062600,
0.062600,
0.066000,
,
0.068100,
0.071000,
,
0.066000,
,
,
,
0.066000,
,
,
0.020910,4.60000
0.048000,
,
0.023300,
0.021910,0.40000
0.022820,1.01000
0.031700,2.42000
,
0.030400,2.22000
0.032400,
,2.42000
0.048600,1.94000
,2.31000
0.052000,
,
0.050600,2.31000
0.071700,
0.093600,6.98000
0.087500,6.65000
0.095700,6.38000
,
0.027340,1.76000
,
0.026750,1.81000
0.018480,2.33000
,
,
0.012510,0.35000
0.033100,1.40000
,
,1.58000
0.040400,8.70000
,
,
,
,
0.006220,
,
,
,
,
0.041700,30.80000
,
0.009690,
0.009780,
0.029610,7.10000
,
0.029392,
0.019920,0.90000
,
0.018750,13.20000
0.039840,25.30000
0.087600,
0.038070,2.20000
,
0.038130,2.87000
0.022000,
0.026610,1.54000
0.012030,2.34000
0.012110,2.62000
,2.47000
,
,7.02000
0.076200,6.29000
0.076730,8.60000
,
,
,29.32000
0.016790,29.32000
14.700000,
18.600000,
0.046400,257.43100
0.040352,
,
0.043000,1175.97100
,
0.047000,985.27300
,
0.620000,3.30000
5.900000,540.30829
0.720000,260.00000
0.790000,540.30829
6.500000,260.00000
1.100000,23.40000
1.250000,74.00000
1.250000,74.00000
1.100000,23.40000
2.700000,1300.00000
2.700000,1300.00000
3.200000,10.40000
3.200000,10.40000
2.030000,67.30000
2.000000,50.00000
1.800000,830.00000
1.800000,830.00000
1.210000,3500.00000
2.420000,170.00000
2.420000,170.00000
1.210000,15.20000
3.800000,109.00000
0.920000,9.20000
1.720000,86.00000
1.850000,73.00000
2.000000,480.00000
2.000000,480.00000
4.140000,30.00000
4.140000,30.00000
0.130000,0.47000
,
,
0.950000,17.00000
0.520000,16.00000
1.300000,13.00000
1.130000,18.00000
1.200000,27.00000
0.690000,18.00000
3.400000,760.00000
1.000000,760.00000
1.000000,760.00000
